LECROYWR104Xi-A,51949,Waveform
Segments,1,SegmentSize,20002
Segment,TrigTime,TimeSinceSegment1
#1,05-Oct-2023 10:22:38,0                 
Time,Ampl
4.1270034e-006,0.769219
4.1271034e-006,0.810342
4.1272034e-006,0.820967
4.1273034e-006,0.811092
4.1274034e-006,0.788468
4.1275034e-006,0.752719
4.1276034e-006,0.696346
4.1277034e-006,0.6116
4.1278034e-006,0.495354
4.1279034e-006,0.350735
4.1280034e-006,0.188116
4.1281034e-006,0.0208723
4.1282034e-006,-0.141871
4.1283034e-006,-0.293741
4.1284034e-006,-0.428735
4.1285034e-006,-0.545606
4.1286034e-006,-0.646102
4.1287034e-006,-0.732099
4.1288034e-006,-0.803596
4.1289034e-006,-0.856469
4.1290034e-006,-0.883968
4.1291034e-006,-0.877468
4.1292034e-006,-0.838095
4.1293034e-006,-0.778097
4.1294034e-006,-0.704475
4.1295034e-006,-0.609978
4.1296034e-006,-0.485858
4.1297034e-006,-0.338614
4.1298034e-006,-0.182995
4.1299034e-006,-0.0280008
4.1300034e-006,0.123993
4.1301034e-006,0.267613
4.1302034e-006,0.397233
4.1303034e-006,0.519478
4.1304034e-006,0.638474
4.1305034e-006,0.738845
4.1306034e-006,0.805592
4.1307034e-006,0.842466
4.1308034e-006,0.85909
4.1309034e-006,0.853465
4.1310034e-006,0.818842
4.1311034e-006,0.758094
4.1312034e-006,0.680222
4.1313034e-006,0.586976
4.1314034e-006,0.46923
4.1315034e-006,0.323486
4.1316034e-006,0.157867
4.1317034e-006,-0.0133764
4.1318034e-006,-0.17737
4.1319034e-006,-0.327989
4.1320034e-006,-0.460484
4.1321034e-006,-0.57148
4.1322034e-006,-0.663601
4.1323034e-006,-0.741098
4.1324034e-006,-0.795846
4.1325034e-006,-0.818096
4.1326034e-006,-0.814221
4.1327034e-006,-0.793471
4.1328034e-006,-0.756723
4.1329034e-006,-0.6996
4.1330034e-006,-0.615353
4.1331034e-006,-0.500608
4.1332034e-006,-0.367863
4.1333034e-006,-0.235868
4.1334034e-006,-0.0984981
4.1335034e-006,0.0596208
4.1336034e-006,0.229864
4.1337034e-006,0.385233
4.1338034e-006,0.510728
4.1339034e-006,0.622099
4.1340034e-006,0.731595
4.1341034e-006,0.822217
4.1342034e-006,0.878339
4.1343034e-006,0.898839
4.1344034e-006,0.884589
4.1345034e-006,0.843841
4.1346034e-006,0.789843
4.1347034e-006,0.719095
4.1348034e-006,0.616974
4.1349034e-006,0.483105
4.1350034e-006,0.33011
4.1351034e-006,0.172741
4.1352034e-006,0.0212473
4.1353034e-006,-0.126872
4.1354034e-006,-0.274241
4.1355034e-006,-0.412986
4.1356034e-006,-0.535481
4.1357034e-006,-0.640852
4.1358034e-006,-0.733974
4.1359034e-006,-0.816471
4.1360034e-006,-0.872718
4.1361034e-006,-0.888093
4.1362034e-006,-0.873218
4.1363034e-006,-0.839595
4.1364034e-006,-0.779722
4.1365034e-006,-0.687851
4.1366034e-006,-0.572355
4.1367034e-006,-0.443735
4.1368034e-006,-0.306865
4.1369034e-006,-0.162621
4.1370034e-006,-0.0158763
4.1371034e-006,0.123368
4.1372034e-006,0.255363
4.1373034e-006,0.386483
4.1374034e-006,0.511728
4.1375034e-006,0.623849
4.1376034e-006,0.716221
4.1377034e-006,0.779218
4.1378034e-006,0.806967
4.1379034e-006,0.802717
4.1380034e-006,0.777093
4.1381034e-006,0.73922
4.1382034e-006,0.686597
4.1383034e-006,0.606975
4.1384034e-006,0.495354
4.1385034e-006,0.354984
4.1386034e-006,0.196366
4.1387034e-006,0.0388716
4.1388034e-006,-0.103623
4.1389034e-006,-0.237368
4.1390034e-006,-0.370363
4.1391034e-006,-0.497233
4.1392034e-006,-0.614478
4.1393034e-006,-0.720849
4.1394034e-006,-0.810096
4.1395034e-006,-0.873218
4.1396034e-006,-0.898342
4.1397034e-006,-0.889718
4.1398034e-006,-0.863469
4.1399034e-006,-0.81897
4.1400034e-006,-0.746223
4.1401034e-006,-0.642852
4.1402034e-006,-0.513107
4.1403034e-006,-0.365613
4.1404034e-006,-0.210744
4.1405034e-006,-0.0547498
4.1406034e-006,0.0952444
4.1407034e-006,0.238364
4.1408034e-006,0.379733
4.1409034e-006,0.507604
4.1410034e-006,0.60535
4.1411034e-006,0.677097
4.1412034e-006,0.738095
4.1413034e-006,0.790843
4.1414034e-006,0.825216
4.1415034e-006,0.832841
4.1416034e-006,0.814342
4.1417034e-006,0.778718
4.1418034e-006,0.722095
4.1419034e-006,0.632474
4.1420034e-006,0.513228
4.1421034e-006,0.374859
4.1422034e-006,0.223864
4.1423034e-006,0.0661205
4.1424034e-006,-0.0896235
4.1425034e-006,-0.237868
4.1426034e-006,-0.377487
4.1427034e-006,-0.507357
4.1428034e-006,-0.628478
4.1429034e-006,-0.729724
4.1430034e-006,-0.794471
4.1431034e-006,-0.82847
4.1432034e-006,-0.844344
4.1433034e-006,-0.83647
4.1434034e-006,-0.793971
4.1435034e-006,-0.718099
4.1436034e-006,-0.618103
4.1437034e-006,-0.502608
4.1438034e-006,-0.373488
4.1439034e-006,-0.231368
4.1440034e-006,-0.0871236
4.1441034e-006,0.0469963
4.1442034e-006,0.175866
4.1443034e-006,0.312111
4.1444034e-006,0.454731
4.1445034e-006,0.585976
4.1446034e-006,0.688472
4.1447034e-006,0.761469
4.1448034e-006,0.812717
4.1449034e-006,0.84884
4.1450034e-006,0.86759
4.1451034e-006,0.852965
4.1452034e-006,0.797842
4.1453034e-006,0.714096
4.1454034e-006,0.6131
4.1455034e-006,0.493229
4.1456034e-006,0.353734
4.1457034e-006,0.201115
4.1458034e-006,0.0406215
4.1459034e-006,-0.119997
4.1460034e-006,-0.265992
4.1461034e-006,-0.393487
4.1462034e-006,-0.509107
4.1463034e-006,-0.616853
4.1464034e-006,-0.716599
4.1465034e-006,-0.798346
4.1466034e-006,-0.851219
4.1467034e-006,-0.877593
4.1468034e-006,-0.875468
4.1469034e-006,-0.843345
4.1470034e-006,-0.790472
4.1471034e-006,-0.721224
4.1472034e-006,-0.629853
4.1473034e-006,-0.504233
4.1474034e-006,-0.348614
4.1475034e-006,-0.190495
4.1476034e-006,-0.0467501
4.1477034e-006,0.0881197
4.1478034e-006,0.22174
4.1479034e-006,0.348985
4.1480034e-006,0.459855
4.1481034e-006,0.551102
4.1482034e-006,0.627724
4.1483034e-006,0.699346
4.1484034e-006,0.765344
4.1485034e-006,0.807967
4.1486034e-006,0.806342
4.1487034e-006,0.753219
4.1488034e-006,0.662223
4.1489034e-006,0.560477
4.1490034e-006,0.46073
4.1491034e-006,0.350735
4.1492034e-006,0.224114
4.1493034e-006,0.0842448
4.1494034e-006,-0.0691243
4.1495034e-006,-0.226493
4.1496034e-006,-0.372238
4.1497034e-006,-0.497483
4.1498034e-006,-0.602104
4.1499034e-006,-0.692725
4.1500034e-006,-0.775472
4.1501034e-006,-0.844095
4.1502034e-006,-0.882593
4.1503034e-006,-0.883218
4.1504034e-006,-0.851344
4.1505034e-006,-0.794096
4.1506034e-006,-0.719349
4.1507034e-006,-0.630478
4.1508034e-006,-0.520607
4.1509034e-006,-0.387862
4.1510034e-006,-0.245492
4.1511034e-006,-0.107873
4.1512034e-006,0.028872
4.1513034e-006,0.175616
4.1514034e-006,0.324236
4.1515034e-006,0.45873
4.1516034e-006,0.575601
4.1517034e-006,0.674972
4.1518034e-006,0.757094
4.1519034e-006,0.821842
4.1520034e-006,0.86484
4.1521034e-006,0.878964
4.1522034e-006,0.861465
4.1523034e-006,0.814592
4.1524034e-006,0.74172
4.1525034e-006,0.642973
4.1526034e-006,0.522228
4.1527034e-006,0.386483
4.1528034e-006,0.242614
4.1529034e-006,0.0957444
4.1530034e-006,-0.0549998
4.1531034e-006,-0.210744
4.1532034e-006,-0.366363
4.1533034e-006,-0.512482
4.1534034e-006,-0.631978
4.1535034e-006,-0.7136
4.1536034e-006,-0.762473
4.1537034e-006,-0.788722
4.1538034e-006,-0.802346
4.1539034e-006,-0.807096
4.1540034e-006,-0.789847
4.1541034e-006,-0.737599
4.1542034e-006,-0.655477
4.1543034e-006,-0.558105
4.1544034e-006,-0.44661
4.1545034e-006,-0.313115
4.1546034e-006,-0.160996
4.1547034e-006,-0.00175185
4.1548034e-006,0.160492
4.1549034e-006,0.316361
4.1550034e-006,0.450606
4.1551034e-006,0.560852
4.1552034e-006,0.648473
4.1553034e-006,0.717596
4.1554034e-006,0.776843
4.1555034e-006,0.822342
4.1556034e-006,0.841091
4.1557034e-006,0.827466
4.1558034e-006,0.783093
4.1559034e-006,0.711596
4.1560034e-006,0.616224
4.1561034e-006,0.499604
4.1562034e-006,0.365859
4.1563034e-006,0.22324
4.1564034e-006,0.0753702
4.1565034e-006,-0.0818738
4.1566034e-006,-0.242493
4.1567034e-006,-0.390112
4.1568034e-006,-0.515232
4.1569034e-006,-0.620478
4.1570034e-006,-0.711975
4.1571034e-006,-0.785972
4.1572034e-006,-0.83797
4.1573034e-006,-0.873343
4.1574034e-006,-0.892218
4.1575034e-006,-0.888593
4.1576034e-006,-0.854844
4.1577034e-006,-0.784972
4.1578034e-006,-0.683476
4.1579034e-006,-0.55873
4.1580034e-006,-0.419611
4.1581034e-006,-0.275616
4.1582034e-006,-0.132872
4.1583034e-006,0.00774778
4.1584034e-006,0.148867
4.1585034e-006,0.290612
4.1586034e-006,0.422607
4.1587034e-006,0.534603
4.1588034e-006,0.631849
4.1589034e-006,0.719345
4.1590034e-006,0.785843
4.1591034e-006,0.818717
4.1592034e-006,0.821967
4.1593034e-006,0.805717
4.1594034e-006,0.765094
4.1595034e-006,0.690847
4.1596034e-006,0.584851
4.1597034e-006,0.455981
4.1598034e-006,0.315861
4.1599034e-006,0.171117
4.1600034e-006,0.0224972
4.1601034e-006,-0.122622
4.1602034e-006,-0.257492
4.1603034e-006,-0.383862
4.1604034e-006,-0.504983
4.1605034e-006,-0.615478
4.1606034e-006,-0.70235
4.1607034e-006,-0.760473
4.1608034e-006,-0.800471
4.1609034e-006,-0.82822
4.1610034e-006,-0.834845
4.1611034e-006,-0.811346
4.1612034e-006,-0.754473
4.1613034e-006,-0.665601
4.1614034e-006,-0.550106
4.1615034e-006,-0.416111
4.1616034e-006,-0.271242
4.1617034e-006,-0.122372
4.1618034e-006,0.0247471
4.1619034e-006,0.169242
4.1620034e-006,0.317861
4.1621034e-006,0.473355
4.1622034e-006,0.617974
4.1623034e-006,0.73047
4.1624034e-006,0.808967
4.1625034e-006,0.858715
4.1626034e-006,0.882714
4.1627034e-006,0.880714
4.1628034e-006,0.85459
4.1629034e-006,0.810342
4.1630034e-006,0.747719
4.1631034e-006,0.662223
4.1632034e-006,0.554852
4.1633034e-006,0.430482
4.1634034e-006,0.294737
4.1635034e-006,0.151742
4.1636034e-006,0.00324796
4.1637034e-006,-0.155746
4.1638034e-006,-0.323115
4.1639034e-006,-0.478484
4.1640034e-006,-0.604854
4.1641034e-006,-0.7026
4.1642034e-006,-0.777597
4.1643034e-006,-0.83297
4.1644034e-006,-0.865094
4.1645034e-006,-0.866969
4.1646034e-006,-0.83847
4.1647034e-006,-0.785097
4.1648034e-006,-0.70685
4.1649034e-006,-0.602854
4.1650034e-006,-0.483733
4.1651034e-006,-0.362488
4.1652034e-006,-0.234118
4.1653034e-006,-0.0914984
4.1654034e-006,0.0558709
4.1655034e-006,0.194991
4.1656034e-006,0.326861
4.1657034e-006,0.45948
4.1658034e-006,0.583726
4.1659034e-006,0.680097
4.1660034e-006,0.742095
4.1661034e-006,0.774343
4.1662034e-006,0.790718
4.1663034e-006,0.798967
4.1664034e-006,0.785218
4.1665034e-006,0.733845
4.1666034e-006,0.647848
4.1667034e-006,0.533728
4.1668034e-006,0.391858
4.1669034e-006,0.237739
4.1670034e-006,0.0959944
4.1671034e-006,-0.0306257
4.1672034e-006,-0.157621
4.1673034e-006,-0.296866
4.1674034e-006,-0.442735
4.1675034e-006,-0.577605
4.1676034e-006,-0.68985
4.1677034e-006,-0.777472
4.1678034e-006,-0.839845
4.1679034e-006,-0.877843
4.1680034e-006,-0.893843
4.1681034e-006,-0.882718
4.1682034e-006,-0.83622
4.1683034e-006,-0.757098
4.1684034e-006,-0.653102
4.1685034e-006,-0.532606
4.1686034e-006,-0.405861
4.1687034e-006,-0.276741
4.1688034e-006,-0.147746
4.1689034e-006,-0.0207511
4.1690034e-006,0.111494
4.1691034e-006,0.250988
4.1692034e-006,0.387108
4.1693034e-006,0.515103
4.1694034e-006,0.632849
4.1695034e-006,0.730845
4.1696034e-006,0.801342
4.1697034e-006,0.839591
4.1698034e-006,0.845591
4.1699034e-006,0.823466
4.1700034e-006,0.776843
4.1701034e-006,0.712471
4.1702034e-006,0.635599
4.1703034e-006,0.538852
4.1704034e-006,0.412857
4.1705034e-006,0.264238
4.1706034e-006,0.110494
4.1707034e-006,-0.0382505
4.1708034e-006,-0.17987
4.1709034e-006,-0.315865
4.1710034e-006,-0.446235
4.1711034e-006,-0.564105
4.1712034e-006,-0.667351
4.1713034e-006,-0.758348
4.1714034e-006,-0.830095
4.1715034e-006,-0.874593
4.1716034e-006,-0.888843
4.1717034e-006,-0.862844
4.1718034e-006,-0.791347
4.1719034e-006,-0.6901
4.1720034e-006,-0.57823
4.1721034e-006,-0.456359
4.1722034e-006,-0.319865
4.1723034e-006,-0.174245
4.1724034e-006,-0.0271259
4.1725034e-006,0.114244
4.1726034e-006,0.250238
4.1727034e-006,0.386108
4.1728034e-006,0.516603
4.1729034e-006,0.632724
4.1730034e-006,0.72597
4.1731034e-006,0.793468
4.1732034e-006,0.836466
4.1733034e-006,0.850965
4.1734034e-006,0.836591
4.1735034e-006,0.800467
4.1736034e-006,0.744844
4.1737034e-006,0.665848
4.1738034e-006,0.560602
4.1739034e-006,0.430607
4.1740034e-006,0.290737
4.1741034e-006,0.154992
4.1742034e-006,0.0191223
4.1743034e-006,-0.131247
4.1744034e-006,-0.29874
4.1745034e-006,-0.463109
4.1746034e-006,-0.602729
4.1747034e-006,-0.7101
4.1748034e-006,-0.789472
4.1749034e-006,-0.84422
4.1750034e-006,-0.866219
4.1751034e-006,-0.859094
4.1752034e-006,-0.838845
4.1753034e-006,-0.806596
4.1754034e-006,-0.751723
4.1755034e-006,-0.668601
4.1756034e-006,-0.560355
4.1757034e-006,-0.43711
4.1758034e-006,-0.30399
4.1759034e-006,-0.165496
4.1760034e-006,-0.0291258
4.1761034e-006,0.108119
4.1762034e-006,0.258113
4.1763034e-006,0.419607
4.1764034e-006,0.571226
4.1765034e-006,0.688972
4.1766034e-006,0.764594
4.1767034e-006,0.809842
4.1768034e-006,0.834341
4.1769034e-006,0.833716
4.1770034e-006,0.806092
4.1771034e-006,0.759219
4.1772034e-006,0.690597
4.1773034e-006,0.5901
4.1774034e-006,0.463855
4.1775034e-006,0.328485
4.1776034e-006,0.190116
4.1777034e-006,0.0487462
4.1778034e-006,-0.0906234
4.1779034e-006,-0.224743
4.1780034e-006,-0.356988
4.1781034e-006,-0.487358
4.1782034e-006,-0.604729
4.1783034e-006,-0.69135
4.1784034e-006,-0.744473
4.1785034e-006,-0.778097
4.1786034e-006,-0.802346
4.1787034e-006,-0.813596
4.1788034e-006,-0.799846
4.1789034e-006,-0.753848
4.1790034e-006,-0.677601
4.1791034e-006,-0.57723
4.1792034e-006,-0.455359
4.1793034e-006,-0.311865
4.1794034e-006,-0.153871
4.1795034e-006,0.00237299
4.1796034e-006,0.144368
4.1797034e-006,0.274738
4.1798034e-006,0.404233
4.1799034e-006,0.530853
4.1800034e-006,0.640099
4.1801034e-006,0.72272
4.1802034e-006,0.779593
4.1803034e-006,0.816092
4.1804034e-006,0.831216
4.1805034e-006,0.818467
4.1806034e-006,0.780968
4.1807034e-006,0.730595
4.1808034e-006,0.668597
4.1809034e-006,0.587351
4.1810034e-006,0.479105
4.1811034e-006,0.33811
4.1812034e-006,0.171741
4.1813034e-006,-0.00275181
4.1814034e-006,-0.166996
4.1815034e-006,-0.31049
4.1816034e-006,-0.43861
4.1817034e-006,-0.553356
4.1818034e-006,-0.647227
4.1819034e-006,-0.715224
4.1820034e-006,-0.759223
4.1821034e-006,-0.786597
4.1822034e-006,-0.800846
4.1823034e-006,-0.800721
4.1824034e-006,-0.780097
4.1825034e-006,-0.726349
4.1826034e-006,-0.633228
4.1827034e-006,-0.510482
4.1828034e-006,-0.371738
4.1829034e-006,-0.226243
4.1830034e-006,-0.0789989
4.1831034e-006,0.0681205
4.1832034e-006,0.21074
4.1833034e-006,0.34636
4.1834034e-006,0.473855
4.1835034e-006,0.582351
4.1836034e-006,0.663723
4.1837034e-006,0.72522
4.1838034e-006,0.777093
4.1839034e-006,0.812217
4.1840034e-006,0.817092
4.1841034e-006,0.790593
4.1842034e-006,0.738345
4.1843034e-006,0.663723
4.1844034e-006,0.571101
4.1845034e-006,0.467105
4.1846034e-006,0.35336
4.1847034e-006,0.22124
4.1848034e-006,0.0663705
4.1849034e-006,-0.100373
4.1850034e-006,-0.259992
4.1851034e-006,-0.406236
4.1852034e-006,-0.543106
4.1853034e-006,-0.664101
4.1854034e-006,-0.758848
4.1855034e-006,-0.824595
4.1856034e-006,-0.863469
4.1857034e-006,-0.877343
4.1858034e-006,-0.865219
4.1859034e-006,-0.83397
4.1860034e-006,-0.786222
4.1861034e-006,-0.70635
4.1862034e-006,-0.591854
4.1863034e-006,-0.460234
4.1864034e-006,-0.321365
4.1865034e-006,-0.172495
4.1866034e-006,-0.0115015
4.1867034e-006,0.153492
4.1868034e-006,0.304486
4.1869034e-006,0.431732
4.1870034e-006,0.540352
4.1871034e-006,0.636599
4.1872034e-006,0.71947
4.1873034e-006,0.782218
4.1874034e-006,0.817717
4.1875034e-006,0.824216
4.1876034e-006,0.807342
4.1877034e-006,0.770718
4.1878034e-006,0.710971
4.1879034e-006,0.629224
4.1880034e-006,0.530228
4.1881034e-006,0.413232
4.1882034e-006,0.279487
4.1883034e-006,0.135493
4.1884034e-006,-0.0131264
4.1885034e-006,-0.166746
4.1886034e-006,-0.321865
4.1887034e-006,-0.463984
4.1888034e-006,-0.57898
4.1889034e-006,-0.663476
4.1890034e-006,-0.723599
4.1891034e-006,-0.765473
4.1892034e-006,-0.789972
4.1893034e-006,-0.794596
4.1894034e-006,-0.774472
4.1895034e-006,-0.723349
4.1896034e-006,-0.641852
4.1897034e-006,-0.540856
4.1898034e-006,-0.43111
4.1899034e-006,-0.313865
4.1900034e-006,-0.182745
4.1901034e-006,-0.0388754
4.1902034e-006,0.108494
4.1903034e-006,0.255238
4.1904034e-006,0.395858
4.1905034e-006,0.524228
4.1906034e-006,0.641348
4.1907034e-006,0.744594
4.1908034e-006,0.826466
4.1909034e-006,0.881839
4.1910034e-006,0.904338
4.1911034e-006,0.889964
4.1912034e-006,0.847591
4.1913034e-006,0.782593
4.1914034e-006,0.693721
4.1915034e-006,0.587476
4.1916034e-006,0.46523
4.1917034e-006,0.323361
4.1918034e-006,0.170617
4.1919034e-006,0.0176224
4.1920034e-006,-0.137122
4.1921034e-006,-0.294116
4.1922034e-006,-0.43586
4.1923034e-006,-0.548731
4.1924034e-006,-0.642352
4.1925034e-006,-0.731349
4.1926034e-006,-0.810971
4.1927034e-006,-0.860844
4.1928034e-006,-0.866219
4.1929034e-006,-0.83522
4.1930034e-006,-0.786722
4.1931034e-006,-0.726474
4.1932034e-006,-0.653477
4.1933034e-006,-0.564855
4.1934034e-006,-0.45061
4.1935034e-006,-0.30899
4.1936034e-006,-0.153871
4.1937034e-006,0.000748051
4.1938034e-006,0.153367
4.1939034e-006,0.304486
4.1940034e-006,0.444981
4.1941034e-006,0.572726
4.1942034e-006,0.688972
4.1943034e-006,0.778218
4.1944034e-006,0.828091
4.1945034e-006,0.843841
4.1946034e-006,0.832466
4.1947034e-006,0.796343
4.1948034e-006,0.73822
4.1949034e-006,0.666472
4.1950034e-006,0.587726
4.1951034e-006,0.496729
4.1952034e-006,0.380358
4.1953034e-006,0.234739
4.1954034e-006,0.0739952
4.1955034e-006,-0.0857486
4.1956034e-006,-0.239118
4.1957034e-006,-0.381612
4.1958034e-006,-0.508607
4.1959034e-006,-0.622478
4.1960034e-006,-0.719474
4.1961034e-006,-0.793721
4.1962034e-006,-0.843095
4.1963034e-006,-0.864219
4.1964034e-006,-0.856969
4.1965034e-006,-0.823095
4.1966034e-006,-0.767472
4.1967034e-006,-0.695475
4.1968034e-006,-0.605104
4.1969034e-006,-0.494233
4.1970034e-006,-0.364238
4.1971034e-006,-0.216869
4.1972034e-006,-0.0551248
4.1973034e-006,0.109744
4.1974034e-006,0.261988
4.1975034e-006,0.395733
4.1976034e-006,0.517978
4.1977034e-006,0.634599
4.1978034e-006,0.733345
4.1979034e-006,0.797717
4.1980034e-006,0.830091
4.1981034e-006,0.842091
4.1982034e-006,0.840091
4.1983034e-006,0.823716
4.1984034e-006,0.780093
4.1985034e-006,0.696721
4.1986034e-006,0.583726
4.1987034e-006,0.457855
4.1988034e-006,0.321486
4.1989034e-006,0.174741
4.1990034e-006,0.0217472
4.1991034e-006,-0.134997
4.1992034e-006,-0.287616
4.1993034e-006,-0.421361
4.1994034e-006,-0.529482
4.1995034e-006,-0.621478
4.1996034e-006,-0.70385
4.1997034e-006,-0.770347
4.1998034e-006,-0.813971
4.1999034e-006,-0.828845
4.2000034e-006,-0.812346
4.2001034e-006,-0.767347
4.2002034e-006,-0.700975
4.2003034e-006,-0.620478
4.2004034e-006,-0.522732
4.2005034e-006,-0.400987
4.2006034e-006,-0.257492
4.2007034e-006,-0.101498
4.2008034e-006,0.0559959
4.2009034e-006,0.20649
4.2010034e-006,0.34761
4.2011034e-006,0.482105
4.2012034e-006,0.6071
4.2013034e-006,0.716221
4.2014034e-006,0.802592
4.2015034e-006,0.853465
4.2016034e-006,0.86359
4.2017034e-006,0.842841
4.2018034e-006,0.803217
4.2019034e-006,0.747969
4.2020034e-006,0.678972
4.2021034e-006,0.598975
4.2022034e-006,0.498479
4.2023034e-006,0.368109
4.2024034e-006,0.218615
4.2025034e-006,0.0689954
4.2026034e-006,-0.075124
4.2027034e-006,-0.220618
4.2028034e-006,-0.369238
4.2029034e-006,-0.509107
4.2030034e-006,-0.629978
4.2031034e-006,-0.728724
4.2032034e-006,-0.799471
4.2033034e-006,-0.83822
4.2034034e-006,-0.850094
4.2035034e-006,-0.84247
4.2036034e-006,-0.814471
4.2037034e-006,-0.761348
4.2038034e-006,-0.679976
4.2039034e-006,-0.572105
4.2040034e-006,-0.446235
4.2041034e-006,-0.30724
4.2042034e-006,-0.158371
4.2043034e-006,-0.00787662
4.2044034e-006,0.137618
4.2045034e-006,0.273988
4.2046034e-006,0.393983
4.2047034e-006,0.496979
4.2048034e-006,0.5941
4.2049034e-006,0.688347
4.2050034e-006,0.764594
4.2051034e-006,0.807592
4.2052034e-006,0.814342
4.2053034e-006,0.793093
4.2054034e-006,0.753344
4.2055034e-006,0.700346
4.2056034e-006,0.630349
4.2057034e-006,0.536102
4.2058034e-006,0.413232
4.2059034e-006,0.268363
4.2060034e-006,0.119743
4.2061034e-006,-0.023376
4.2062034e-006,-0.163371
4.2063034e-006,-0.303615
4.2064034e-006,-0.44161
4.2065034e-006,-0.565355
4.2066034e-006,-0.664601
4.2067034e-006,-0.738724
4.2068034e-006,-0.788222
4.2069034e-006,-0.814846
4.2070034e-006,-0.82147
4.2071034e-006,-0.802471
4.2072034e-006,-0.753723
4.2073034e-006,-0.679851
4.2074034e-006,-0.583355
4.2075034e-006,-0.465734
4.2076034e-006,-0.332114
4.2077034e-006,-0.18637
4.2078034e-006,-0.0361255
4.2079034e-006,0.107369
4.2080034e-006,0.246114
4.2081034e-006,0.389233
4.2082034e-006,0.529728
4.2083034e-006,0.653973
4.2084034e-006,0.755094
4.2085034e-006,0.827591
4.2086034e-006,0.86559
4.2087034e-006,0.873715
4.2088034e-006,0.863715
4.2089034e-006,0.838966
4.2090034e-006,0.785718
4.2091034e-006,0.695846
4.2092034e-006,0.583351
4.2093034e-006,0.46173
4.2094034e-006,0.328985
4.2095034e-006,0.185491
4.2096034e-006,0.0461213
4.2097034e-006,-0.0829987
4.2098034e-006,-0.215494
4.2099034e-006,-0.355613
4.2100034e-006,-0.489733
4.2101034e-006,-0.603354
4.2102034e-006,-0.694725
4.2103034e-006,-0.766472
4.2104034e-006,-0.810471
4.2105034e-006,-0.81997
4.2106034e-006,-0.804971
4.2107034e-006,-0.773472
4.2108034e-006,-0.725349
4.2109034e-006,-0.659102
4.2110034e-006,-0.57273
4.2111034e-006,-0.462234
4.2112034e-006,-0.323489
4.2113034e-006,-0.161121
4.2114034e-006,0.0099977
4.2115034e-006,0.172116
4.2116034e-006,0.315611
4.2117034e-006,0.443356
4.2118034e-006,0.559352
4.2119034e-006,0.663348
4.2120034e-006,0.750719
4.2121034e-006,0.811592
4.2122034e-006,0.841466
4.2123034e-006,0.847341
4.2124034e-006,0.836091
4.2125034e-006,0.808342
4.2126034e-006,0.757469
4.2127034e-006,0.673722
4.2128034e-006,0.555227
4.2129034e-006,0.408982
4.2130034e-006,0.247614
4.2131034e-006,0.0844948
4.2132034e-006,-0.0667494
4.2133034e-006,-0.201244
4.2134034e-006,-0.324864
4.2135034e-006,-0.44386
4.2136034e-006,-0.558605
4.2137034e-006,-0.661102
4.2138034e-006,-0.746973
4.2139034e-006,-0.816096
4.2140034e-006,-0.856719
4.2141034e-006,-0.853344
4.2142034e-006,-0.813596
4.2143034e-006,-0.762848
4.2144034e-006,-0.7061
4.2145034e-006,-0.622103
4.2146034e-006,-0.500983
4.2147034e-006,-0.358613
4.2148034e-006,-0.209369
4.2149034e-006,-0.0553748
4.2150034e-006,0.0997442
4.2151034e-006,0.249364
4.2152034e-006,0.388608
4.2153034e-006,0.511228
4.2154034e-006,0.61085
4.2155034e-006,0.692971
4.2156034e-006,0.764219
4.2157034e-006,0.812342
4.2158034e-006,0.828466
4.2159034e-006,0.820592
4.2160034e-006,0.790593
4.2161034e-006,0.73497
4.2162034e-006,0.656848
4.2163034e-006,0.558852
4.2164034e-006,0.441356
4.2165034e-006,0.308361
4.2166034e-006,0.162117
4.2167034e-006,0.00274797
4.2168034e-006,-0.156496
4.2169034e-006,-0.302115
4.2170034e-006,-0.43386
4.2171034e-006,-0.554481
4.2172034e-006,-0.663476
4.2173034e-006,-0.752223
4.2174034e-006,-0.811846
4.2175034e-006,-0.840595
4.2176034e-006,-0.839845
4.2177034e-006,-0.813721
4.2178034e-006,-0.772722
4.2179034e-006,-0.716224
4.2180034e-006,-0.626103
4.2181034e-006,-0.501108
4.2182034e-006,-0.363863
4.2183034e-006,-0.223493
4.2184034e-006,-0.0742491
4.2185034e-006,0.0823699
4.2186034e-006,0.236489
4.2187034e-006,0.375109
4.2188034e-006,0.493229
4.2189034e-006,0.597975
4.2190034e-006,0.698096
4.2191034e-006,0.796717
4.2192034e-006,0.883464
4.2193034e-006,0.936087
4.2194034e-006,0.939462
4.2195034e-006,0.899089
4.2196034e-006,0.832091
4.2197034e-006,0.750094
4.2198034e-006,0.653723
4.2199034e-006,0.545102
4.2200034e-006,0.429232
4.2201034e-006,0.300112
4.2202034e-006,0.148367
4.2203034e-006,-0.0183762
4.2204034e-006,-0.177745
4.2205034e-006,-0.31549
4.2206034e-006,-0.43936
4.2207034e-006,-0.562605
4.2208034e-006,-0.680351
4.2209034e-006,-0.771097
4.2210034e-006,-0.82247
4.2211034e-006,-0.844844
4.2212034e-006,-0.847219
4.2213034e-006,-0.821845
4.2214034e-006,-0.768847
4.2215034e-006,-0.6941
4.2216034e-006,-0.592104
4.2217034e-006,-0.459359
4.2218034e-006,-0.310615
4.2219034e-006,-0.163371
4.2220034e-006,-0.0197512
4.2221034e-006,0.123993
4.2222034e-006,0.265863
4.2223034e-006,0.398108
